h_id,AGEP,RELP,SEX,RACAIAN,RACASN,RACBLK,RACNHPI,RACSOR,RACWHT,isHISP,RACNUM
95890444,68,0,2,0,0,0,0,0,1,0,1
95890445,68,0,2,0,0,0,0,0,1,0,1
95890446,68,0,2,0,0,0,0,0,1,0,1
95890447,68,0,2,0,0,0,0,0,1,0,1
95890448,68,0,2,0,0,0,0,0,1,0,1
95890449,68,0,2,0,0,0,0,0,1,0,1
95890450,68,0,2,0,0,0,0,0,1,0,1
95890451,68,0,2,0,0,0,0,0,1,0,1
95890452,68,0,2,0,0,0,0,0,1,0,1
95890453,68,0,2,0,0,0,0,0,1,0,1
95890454,68,0,2,0,0,0,0,0,1,0,1
95890455,68,0,2,0,0,0,0,0,1,0,1
95890456,68,0,2,0,0,0,0,0,1,0,1
95890457,68,0,2,0,0,0,0,0,1,0,1
95890458,68,0,2,0,0,0,0,0,1,0,1
95890459,68,0,2,0,0,0,0,0,1,0,1
95890460,68,0,2,0,0,0,0,0,1,0,1
95890461,68,0,2,0,0,0,0,0,1,0,1
95890462,68,0,2,0,0,0,0,0,1,0,1
95890463,68,0,2,0,0,0,0,0,1,0,1
95890464,68,0,2,0,0,0,0,0,1,0,1
95890465,68,0,2,0,0,0,0,0,1,0,1
95890466,68,0,2,0,0,0,0,0,1,0,1
95890467,68,0,2,0,0,0,0,0,1,0,1
95890468,68,0,2,0,0,0,0,0,1,0,1
95890469,68,0,2,0,0,0,0,0,1,0,1
95890470,68,0,2,0,0,0,0,0,1,0,1
95890471,68,0,2,0,0,0,0,0,1,0,1
95890472,68,0,2,0,0,0,0,0,1,0,1
95890473,68,0,2,0,0,0,0,0,1,0,1
95890474,68,0,2,0,0,0,0,0,1,0,1
95890475,68,0,2,0,0,0,0,0,1,0,1
95890476,68,0,2,0,0,0,0,0,1,0,1
95890477,68,0,2,0,0,0,0,0,1,0,1
95890478,68,0,2,0,0,0,0,0,1,0,1
95890479,68,0,2,0,0,0,0,0,1,0,1
95890480,68,0,2,0,0,0,0,0,1,0,1
95890481,68,0,2,0,0,0,0,0,1,0,1
95890482,68,0,2,0,0,0,0,0,1,0,1
95890483,68,0,2,0,0,0,0,0,1,0,1
95890484,68,0,2,0,0,0,0,0,1,0,1
95890485,68,0,2,0,0,0,0,0,1,0,1
95890486,68,0,2,0,0,0,0,0,1,0,1
95890487,68,0,2,0,0,0,0,0,1,0,1
95901605,80,0,2,0,0,1,0,0,0,0,1
95901606,80,0,2,0,0,1,0,0,0,0,1
95901607,80,0,2,0,0,1,0,0,0,0,1
95905258,48,0,2,0,0,0,0,0,1,0,1
95905258,21,2,1,0,0,0,0,0,1,1,1
95905258,17,2,1,0,0,0,0,0,1,1,1
95905259,48,0,2,0,0,0,0,0,1,0,1
95905259,21,2,1,0,0,0,0,0,1,1,1
95905259,17,2,1,0,0,0,0,0,1,1,1
95905260,48,0,2,0,0,0,0,0,1,0,1
95905260,21,2,1,0,0,0,0,0,1,1,1
95905260,17,2,1,0,0,0,0,0,1,1,1
95905261,48,0,2,0,0,0,0,0,1,0,1
95905261,21,2,1,0,0,0,0,0,1,1,1
95905261,17,2,1,0,0,0,0,0,1,1,1
95905262,48,0,2,0,0,0,0,0,1,0,1
95905262,21,2,1,0,0,0,0,0,1,1,1
95905262,17,2,1,0,0,0,0,0,1,1,1
95905263,48,0,2,0,0,0,0,0,1,0,1
95905263,21,2,1,0,0,0,0,0,1,1,1
95905263,17,2,1,0,0,0,0,0,1,1,1
95905264,48,0,2,0,0,0,0,0,1,0,1
95905264,21,2,1,0,0,0,0,0,1,1,1
95905264,17,2,1,0,0,0,0,0,1,1,1
95905265,48,0,2,0,0,0,0,0,1,0,1
95905265,21,2,1,0,0,0,0,0,1,1,1
95905265,17,2,1,0,0,0,0,0,1,1,1
95905266,48,0,2,0,0,0,0,0,1,0,1
95905266,21,2,1,0,0,0,0,0,1,1,1
95905266,17,2,1,0,0,0,0,0,1,1,1
95905267,48,0,2,0,0,0,0,0,1,0,1
95905267,21,2,1,0,0,0,0,0,1,1,1
95905267,17,2,1,0,0,0,0,0,1,1,1
95905268,48,0,2,0,0,0,0,0,1,0,1
95905268,21,2,1,0,0,0,0,0,1,1,1
95905268,17,2,1,0,0,0,0,0,1,1,1
95905269,48,0,2,0,0,0,0,0,1,0,1
95905269,21,2,1,0,0,0,0,0,1,1,1
95905269,17,2,1,0,0,0,0,0,1,1,1
95905270,48,0,2,0,0,0,0,0,1,0,1
95905270,21,2,1,0,0,0,0,0,1,1,1
95905270,17,2,1,0,0,0,0,0,1,1,1
95905271,48,0,2,0,0,0,0,0,1,0,1
95905271,21,2,1,0,0,0,0,0,1,1,1
95905271,17,2,1,0,0,0,0,0,1,1,1
95905272,48,0,2,0,0,0,0,0,1,0,1
95905272,21,2,1,0,0,0,0,0,1,1,1
95905272,17,2,1,0,0,0,0,0,1,1,1
95905273,48,0,2,0,0,0,0,0,1,0,1
95905273,21,2,1,0,0,0,0,0,1,1,1
95905273,17,2,1,0,0,0,0,0,1,1,1
95905274,48,0,2,0,0,0,0,0,1,0,1
95905274,21,2,1,0,0,0,0,0,1,1,1
95905274,17,2,1,0,0,0,0,0,1,1,1
95905275,48,0,2,0,0,0,0,0,1,0,1
95905275,21,2,1,0,0,0,0,0,1,1,1
95905275,17,2,1,0,0,0,0,0,1,1,1
95905276,48,0,2,0,0,0,0,0,1,0,1
95905276,21,2,1,0,0,0,0,0,1,1,1
95905276,17,2,1,0,0,0,0,0,1,1,1
95905277,48,0,2,0,0,0,0,0,1,0,1
95905277,21,2,1,0,0,0,0,0,1,1,1
95905277,17,2,1,0,0,0,0,0,1,1,1
95905278,48,0,2,0,0,0,0,0,1,0,1
95905278,21,2,1,0,0,0,0,0,1,1,1
95905278,17,2,1,0,0,0,0,0,1,1,1
95905279,48,0,2,0,0,0,0,0,1,0,1
95905279,21,2,1,0,0,0,0,0,1,1,1
95905279,17,2,1,0,0,0,0,0,1,1,1
95905280,48,0,2,0,0,0,0,0,1,0,1
95905280,21,2,1,0,0,0,0,0,1,1,1
95905280,17,2,1,0,0,0,0,0,1,1,1
95905281,48,0,2,0,0,0,0,0,1,0,1
95905281,21,2,1,0,0,0,0,0,1,1,1
95905281,17,2,1,0,0,0,0,0,1,1,1
95905282,48,0,2,0,0,0,0,0,1,0,1
95905282,21,2,1,0,0,0,0,0,1,1,1
95905282,17,2,1,0,0,0,0,0,1,1,1
95905283,48,0,2,0,0,0,0,0,1,0,1
95905283,21,2,1,0,0,0,0,0,1,1,1
95905283,17,2,1,0,0,0,0,0,1,1,1
95905284,48,0,2,0,0,0,0,0,1,0,1
95905284,21,2,1,0,0,0,0,0,1,1,1
95905284,17,2,1,0,0,0,0,0,1,1,1
95905285,48,0,2,0,0,0,0,0,1,0,1
95905285,21,2,1,0,0,0,0,0,1,1,1
95905285,17,2,1,0,0,0,0,0,1,1,1
95905286,48,0,2,0,0,0,0,0,1,0,1
95905286,21,2,1,0,0,0,0,0,1,1,1
95905286,17,2,1,0,0,0,0,0,1,1,1
95905287,48,0,2,0,0,0,0,0,1,0,1
95905287,21,2,1,0,0,0,0,0,1,1,1
95905287,17,2,1,0,0,0,0,0,1,1,1
95905288,48,0,2,0,0,0,0,0,1,0,1
95905288,21,2,1,0,0,0,0,0,1,1,1
95905288,17,2,1,0,0,0,0,0,1,1,1
95905289,48,0,2,0,0,0,0,0,1,0,1
95905289,21,2,1,0,0,0,0,0,1,1,1
95905289,17,2,1,0,0,0,0,0,1,1,1
95905290,48,0,2,0,0,0,0,0,1,0,1
95905290,21,2,1,0,0,0,0,0,1,1,1
95905290,17,2,1,0,0,0,0,0,1,1,1
95905291,48,0,2,0,0,0,0,0,1,0,1
95905291,21,2,1,0,0,0,0,0,1,1,1
95905291,17,2,1,0,0,0,0,0,1,1,1
95905292,48,0,2,0,0,0,0,0,1,0,1
95905292,21,2,1,0,0,0,0,0,1,1,1
95905292,17,2,1,0,0,0,0,0,1,1,1
95905293,48,0,2,0,0,0,0,0,1,0,1
95905293,21,2,1,0,0,0,0,0,1,1,1
95905293,17,2,1,0,0,0,0,0,1,1,1
95905294,48,0,2,0,0,0,0,0,1,0,1
95905294,21,2,1,0,0,0,0,0,1,1,1
95905294,17,2,1,0,0,0,0,0,1,1,1
95905295,48,0,2,0,0,0,0,0,1,0,1
95905295,21,2,1,0,0,0,0,0,1,1,1
95905295,17,2,1,0,0,0,0,0,1,1,1
95905296,48,0,2,0,0,0,0,0,1,0,1
95905296,21,2,1,0,0,0,0,0,1,1,1
95905296,17,2,1,0,0,0,0,0,1,1,1
95905297,48,0,2,0,0,0,0,0,1,0,1
95905297,21,2,1,0,0,0,0,0,1,1,1
95905297,17,2,1,0,0,0,0,0,1,1,1
95905298,48,0,2,0,0,0,0,0,1,0,1
95905298,21,2,1,0,0,0,0,0,1,1,1
95905298,17,2,1,0,0,0,0,0,1,1,1
95909175,68,0,1,0,0,0,0,0,1,0,1
95909175,68,1,2,0,0,0,0,0,1,0,1
95909176,68,0,1,0,0,0,0,0,1,0,1
95909176,68,1,2,0,0,0,0,0,1,0,1
95909177,68,0,1,0,0,0,0,0,1,0,1
95909177,68,1,2,0,0,0,0,0,1,0,1
95909178,68,0,1,0,0,0,0,0,1,0,1
95909178,68,1,2,0,0,0,0,0,1,0,1
95909179,68,0,1,0,0,0,0,0,1,0,1
95909179,68,1,2,0,0,0,0,0,1,0,1
95909180,68,0,1,0,0,0,0,0,1,0,1
95909180,68,1,2,0,0,0,0,0,1,0,1
95909181,68,0,1,0,0,0,0,0,1,0,1
95909181,68,1,2,0,0,0,0,0,1,0,1
95909182,68,0,1,0,0,0,0,0,1,0,1
95909182,68,1,2,0,0,0,0,0,1,0,1
95909183,68,0,1,0,0,0,0,0,1,0,1
95909183,68,1,2,0,0,0,0,0,1,0,1
95909184,68,0,1,0,0,0,0,0,1,0,1
95909184,68,1,2,0,0,0,0,0,1,0,1
95909185,68,0,1,0,0,0,0,0,1,0,1
95909185,68,1,2,0,0,0,0,0,1,0,1
95909186,68,0,1,0,0,0,0,0,1,0,1
95909186,68,1,2,0,0,0,0,0,1,0,1
95909187,68,0,1,0,0,0,0,0,1,0,1
95909187,68,1,2,0,0,0,0,0,1,0,1
95909188,68,0,1,0,0,0,0,0,1,0,1
95909188,68,1,2,0,0,0,0,0,1,0,1
95909189,68,0,1,0,0,0,0,0,1,0,1
95909189,68,1,2,0,0,0,0,0,1,0,1
95909190,68,0,1,0,0,0,0,0,1,0,1
95909190,68,1,2,0,0,0,0,0,1,0,1
95909191,68,0,1,0,0,0,0,0,1,0,1
95909191,68,1,2,0,0,0,0,0,1,0,1
95909192,68,0,1,0,0,0,0,0,1,0,1
95909192,68,1,2,0,0,0,0,0,1,0,1
95909193,68,0,1,0,0,0,0,0,1,0,1
95909193,68,1,2,0,0,0,0,0,1,0,1
95909194,68,0,1,0,0,0,0,0,1,0,1
95909194,68,1,2,0,0,0,0,0,1,0,1
95909195,68,0,1,0,0,0,0,0,1,0,1
95909195,68,1,2,0,0,0,0,0,1,0,1
95909196,68,0,1,0,0,0,0,0,1,0,1
95909196,68,1,2,0,0,0,0,0,1,0,1
95909197,68,0,1,0,0,0,0,0,1,0,1
95909197,68,1,2,0,0,0,0,0,1,0,1
95909198,68,0,1,0,0,0,0,0,1,0,1
95909198,68,1,2,0,0,0,0,0,1,0,1
95909199,68,0,1,0,0,0,0,0,1,0,1
95909199,68,1,2,0,0,0,0,0,1,0,1
95909200,68,0,1,0,0,0,0,0,1,0,1
95909200,68,1,2,0,0,0,0,0,1,0,1
95909201,68,0,1,0,0,0,0,0,1,0,1
95909201,68,1,2,0,0,0,0,0,1,0,1
95909202,68,0,1,0,0,0,0,0,1,0,1
95909202,68,1,2,0,0,0,0,0,1,0,1
95911370,44,0,1,0,0,1,0,0,0,0,1
95911371,44,0,1,0,0,1,0,0,0,0,1
95911372,44,0,1,0,0,1,0,0,0,0,1
95911373,44,0,1,0,0,1,0,0,0,0,1
95911374,44,0,1,0,0,1,0,0,0,0,1
95911375,44,0,1,0,0,1,0,0,0,0,1
95911376,44,0,1,0,0,1,0,0,0,0,1
95911377,44,0,1,0,0,1,0,0,0,0,1
95911378,44,0,1,0,0,1,0,0,0,0,1
95911379,44,0,1,0,0,1,0,0,0,0,1
95911380,44,0,1,0,0,1,0,0,0,0,1
95911381,44,0,1,0,0,1,0,0,0,0,1
95911382,44,0,1,0,0,1,0,0,0,0,1
95911383,44,0,1,0,0,1,0,0,0,0,1
95911384,44,0,1,0,0,1,0,0,0,0,1
95911385,44,0,1,0,0,1,0,0,0,0,1
95911386,44,0,1,0,0,1,0,0,0,0,1
95911387,44,0,1,0,0,1,0,0,0,0,1
95911388,44,0,1,0,0,1,0,0,0,0,1
95911389,44,0,1,0,0,1,0,0,0,0,1
95911390,44,0,1,0,0,1,0,0,0,0,1
95911391,44,0,1,0,0,1,0,0,0,0,1
95911392,44,0,1,0,0,1,0,0,0,0,1
95911393,44,0,1,0,0,1,0,0,0,0,1
95911394,44,0,1,0,0,1,0,0,0,0,1
95911395,44,0,1,0,0,1,0,0,0,0,1
95911396,44,0,1,0,0,1,0,0,0,0,1
95911397,44,0,1,0,0,1,0,0,0,0,1
95911398,44,0,1,0,0,1,0,0,0,0,1
95911399,44,0,1,0,0,1,0,0,0,0,1
95911400,44,0,1,0,0,1,0,0,0,0,1
95911401,44,0,1,0,0,1,0,0,0,0,1
95911402,44,0,1,0,0,1,0,0,0,0,1
95911403,44,0,1,0,0,1,0,0,0,0,1
95911404,44,0,1,0,0,1,0,0,0,0,1
95911405,44,0,1,0,0,1,0,0,0,0,1
95911406,44,0,1,0,0,1,0,0,0,0,1
95911407,44,0,1,0,0,1,0,0,0,0,1
95911408,44,0,1,0,0,1,0,0,0,0,1
95911409,44,0,1,0,0,1,0,0,0,0,1
95911410,44,0,1,0,0,1,0,0,0,0,1
95911411,44,0,1,0,0,1,0,0,0,0,1
95911412,44,0,1,0,0,1,0,0,0,0,1
95911413,44,0,1,0,0,1,0,0,0,0,1
95911414,44,0,1,0,0,1,0,0,0,0,1
95911415,44,0,1,0,0,1,0,0,0,0,1
95911416,44,0,1,0,0,1,0,0,0,0,1
95911417,44,0,1,0,0,1,0,0,0,0,1
95911418,44,0,1,0,0,1,0,0,0,0,1
95911419,44,0,1,0,0,1,0,0,0,0,1
95911420,44,0,1,0,0,1,0,0,0,0,1
95911421,44,0,1,0,0,1,0,0,0,0,1
95911422,44,0,1,0,0,1,0,0,0,0,1
95911423,44,0,1,0,0,1,0,0,0,0,1
95911424,44,0,1,0,0,1,0,0,0,0,1
95911425,44,0,1,0,0,1,0,0,0,0,1
95911426,44,0,1,0,0,1,0,0,0,0,1
95911427,44,0,1,0,0,1,0,0,0,0,1
95911428,44,0,1,0,0,1,0,0,0,0,1
95911429,44,0,1,0,0,1,0,0,0,0,1
95911430,44,0,1,0,0,1,0,0,0,0,1
95911431,44,0,1,0,0,1,0,0,0,0,1
95911432,44,0,1,0,0,1,0,0,0,0,1
95911433,44,0,1,0,0,1,0,0,0,0,1
95911434,44,0,1,0,0,1,0,0,0,0,1
95911435,44,0,1,0,0,1,0,0,0,0,1
95911436,44,0,1,0,0,1,0,0,0,0,1
95911437,44,0,1,0,0,1,0,0,0,0,1
95911438,44,0,1,0,0,1,0,0,0,0,1
95911439,44,0,1,0,0,1,0,0,0,0,1
95911440,44,0,1,0,0,1,0,0,0,0,1
95911441,44,0,1,0,0,1,0,0,0,0,1
95911442,44,0,1,0,0,1,0,0,0,0,1
95911443,44,0,1,0,0,1,0,0,0,0,1
95911444,44,0,1,0,0,1,0,0,0,0,1
95911445,44,0,1,0,0,1,0,0,0,0,1
95911446,44,0,1,0,0,1,0,0,0,0,1
95911447,44,0,1,0,0,1,0,0,0,0,1
95911448,44,0,1,0,0,1,0,0,0,0,1
95911449,44,0,1,0,0,1,0,0,0,0,1
95911450,44,0,1,0,0,1,0,0,0,0,1
95911451,44,0,1,0,0,1,0,0,0,0,1
95911452,44,0,1,0,0,1,0,0,0,0,1
95911453,44,0,1,0,0,1,0,0,0,0,1
95911454,44,0,1,0,0,1,0,0,0,0,1
95911455,44,0,1,0,0,1,0,0,0,0,1
95911456,44,0,1,0,0,1,0,0,0,0,1
95911457,44,0,1,0,0,1,0,0,0,0,1
95911458,44,0,1,0,0,1,0,0,0,0,1
95911459,44,0,1,0,0,1,0,0,0,0,1
95911460,44,0,1,0,0,1,0,0,0,0,1
95911461,44,0,1,0,0,1,0,0,0,0,1
95911462,44,0,1,0,0,1,0,0,0,0,1
95911463,44,0,1,0,0,1,0,0,0,0,1
95911464,44,0,1,0,0,1,0,0,0,0,1
95911465,44,0,1,0,0,1,0,0,0,0,1
95911466,44,0,1,0,0,1,0,0,0,0,1
95911467,44,0,1,0,0,1,0,0,0,0,1
95911468,44,0,1,0,0,1,0,0,0,0,1
95911469,44,0,1,0,0,1,0,0,0,0,1
95911470,44,0,1,0,0,1,0,0,0,0,1
95911471,44,0,1,0,0,1,0,0,0,0,1
95911472,44,0,1,0,0,1,0,0,0,0,1
95911473,44,0,1,0,0,1,0,0,0,0,1
95911474,44,0,1,0,0,1,0,0,0,0,1
95911475,44,0,1,0,0,1,0,0,0,0,1
95911476,44,0,1,0,0,1,0,0,0,0,1
95911477,44,0,1,0,0,1,0,0,0,0,1
95911478,44,0,1,0,0,1,0,0,0,0,1
95911479,44,0,1,0,0,1,0,0,0,0,1
95911480,44,0,1,0,0,1,0,0,0,0,1
95911481,44,0,1,0,0,1,0,0,0,0,1
95911482,44,0,1,0,0,1,0,0,0,0,1
95911483,44,0,1,0,0,1,0,0,0,0,1
95911484,44,0,1,0,0,1,0,0,0,0,1
95911485,44,0,1,0,0,1,0,0,0,0,1
95911486,44,0,1,0,0,1,0,0,0,0,1
95911487,44,0,1,0,0,1,0,0,0,0,1
95911488,44,0,1,0,0,1,0,0,0,0,1
95911489,44,0,1,0,0,1,0,0,0,0,1
95911490,44,0,1,0,0,1,0,0,0,0,1
95911491,44,0,1,0,0,1,0,0,0,0,1
95911492,44,0,1,0,0,1,0,0,0,0,1
95911493,44,0,1,0,0,1,0,0,0,0,1
95911494,44,0,1,0,0,1,0,0,0,0,1
95911495,44,0,1,0,0,1,0,0,0,0,1
95911496,44,0,1,0,0,1,0,0,0,0,1
95911497,44,0,1,0,0,1,0,0,0,0,1
95911498,44,0,1,0,0,1,0,0,0,0,1
95911499,44,0,1,0,0,1,0,0,0,0,1
95911500,44,0,1,0,0,1,0,0,0,0,1
95911501,44,0,1,0,0,1,0,0,0,0,1
95911502,44,0,1,0,0,1,0,0,0,0,1
95911503,44,0,1,0,0,1,0,0,0,0,1
95911504,44,0,1,0,0,1,0,0,0,0,1
95911505,44,0,1,0,0,1,0,0,0,0,1
95911506,44,0,1,0,0,1,0,0,0,0,1
95911507,44,0,1,0,0,1,0,0,0,0,1
95911508,44,0,1,0,0,1,0,0,0,0,1
95911509,44,0,1,0,0,1,0,0,0,0,1
95911510,44,0,1,0,0,1,0,0,0,0,1
95911511,44,0,1,0,0,1,0,0,0,0,1
95911512,44,0,1,0,0,1,0,0,0,0,1
95911513,44,0,1,0,0,1,0,0,0,0,1
95911514,44,0,1,0,0,1,0,0,0,0,1
95911515,44,0,1,0,0,1,0,0,0,0,1
95911516,44,0,1,0,0,1,0,0,0,0,1
95911517,44,0,1,0,0,1,0,0,0,0,1
95911518,44,0,1,0,0,1,0,0,0,0,1
95911519,44,0,1,0,0,1,0,0,0,0,1
95911520,44,0,1,0,0,1,0,0,0,0,1
95911521,44,0,1,0,0,1,0,0,0,0,1
95911522,44,0,1,0,0,1,0,0,0,0,1
95911523,44,0,1,0,0,1,0,0,0,0,1
95911524,44,0,1,0,0,1,0,0,0,0,1
95911525,44,0,1,0,0,1,0,0,0,0,1
95911526,44,0,1,0,0,1,0,0,0,0,1
95911527,44,0,1,0,0,1,0,0,0,0,1
95911528,44,0,1,0,0,1,0,0,0,0,1
95911529,44,0,1,0,0,1,0,0,0,0,1
95911530,44,0,1,0,0,1,0,0,0,0,1
95911531,44,0,1,0,0,1,0,0,0,0,1
95911532,44,0,1,0,0,1,0,0,0,0,1
95911533,44,0,1,0,0,1,0,0,0,0,1
95911534,44,0,1,0,0,1,0,0,0,0,1
95911535,44,0,1,0,0,1,0,0,0,0,1
95911536,44,0,1,0,0,1,0,0,0,0,1
95911537,44,0,1,0,0,1,0,0,0,0,1
95911538,44,0,1,0,0,1,0,0,0,0,1
95911539,44,0,1,0,0,1,0,0,0,0,1
95911540,44,0,1,0,0,1,0,0,0,0,1
95911541,44,0,1,0,0,1,0,0,0,0,1
95911542,44,0,1,0,0,1,0,0,0,0,1
95911543,44,0,1,0,0,1,0,0,0,0,1
95911544,44,0,1,0,0,1,0,0,0,0,1
95911545,44,0,1,0,0,1,0,0,0,0,1
95911546,44,0,1,0,0,1,0,0,0,0,1
95911547,44,0,1,0,0,1,0,0,0,0,1
95911548,44,0,1,0,0,1,0,0,0,0,1
95911549,44,0,1,0,0,1,0,0,0,0,1
95911550,44,0,1,0,0,1,0,0,0,0,1
95911551,44,0,1,0,0,1,0,0,0,0,1
95911552,44,0,1,0,0,1,0,0,0,0,1
95911553,44,0,1,0,0,1,0,0,0,0,1
95911554,44,0,1,0,0,1,0,0,0,0,1
95911555,44,0,1,0,0,1,0,0,0,0,1
95911556,44,0,1,0,0,1,0,0,0,0,1
95911557,44,0,1,0,0,1,0,0,0,0,1
95911558,44,0,1,0,0,1,0,0,0,0,1
95911559,44,0,1,0,0,1,0,0,0,0,1
95911560,44,0,1,0,0,1,0,0,0,0,1
95911561,44,0,1,0,0,1,0,0,0,0,1
95911562,44,0,1,0,0,1,0,0,0,0,1
95911563,44,0,1,0,0,1,0,0,0,0,1
95911564,44,0,1,0,0,1,0,0,0,0,1
95911565,44,0,1,0,0,1,0,0,0,0,1
95911566,44,0,1,0,0,1,0,0,0,0,1
95911567,44,0,1,0,0,1,0,0,0,0,1
95911568,44,0,1,0,0,1,0,0,0,0,1
95911569,44,0,1,0,0,1,0,0,0,0,1
95911570,44,0,1,0,0,1,0,0,0,0,1
95911571,44,0,1,0,0,1,0,0,0,0,1
95911572,44,0,1,0,0,1,0,0,0,0,1
95911573,44,0,1,0,0,1,0,0,0,0,1
95911574,44,0,1,0,0,1,0,0,0,0,1
95911575,44,0,1,0,0,1,0,0,0,0,1
95911576,44,0,1,0,0,1,0,0,0,0,1
95911577,44,0,1,0,0,1,0,0,0,0,1
95911578,44,0,1,0,0,1,0,0,0,0,1
95911579,44,0,1,0,0,1,0,0,0,0,1
95911580,44,0,1,0,0,1,0,0,0,0,1
95911581,44,0,1,0,0,1,0,0,0,0,1
95911582,44,0,1,0,0,1,0,0,0,0,1
95911583,44,0,1,0,0,1,0,0,0,0,1
95911584,44,0,1,0,0,1,0,0,0,0,1
95911585,44,0,1,0,0,1,0,0,0,0,1
95911586,44,0,1,0,0,1,0,0,0,0,1
95911587,44,0,1,0,0,1,0,0,0,0,1
95911588,44,0,1,0,0,1,0,0,0,0,1
95911589,44,0,1,0,0,1,0,0,0,0,1
95911590,44,0,1,0,0,1,0,0,0,0,1
95911591,44,0,1,0,0,1,0,0,0,0,1
95911592,44,0,1,0,0,1,0,0,0,0,1
95911593,44,0,1,0,0,1,0,0,0,0,1
95911594,44,0,1,0,0,1,0,0,0,0,1
95911595,44,0,1,0,0,1,0,0,0,0,1
95911596,44,0,1,0,0,1,0,0,0,0,1
95911597,44,0,1,0,0,1,0,0,0,0,1
95911598,44,0,1,0,0,1,0,0,0,0,1
95911599,44,0,1,0,0,1,0,0,0,0,1
95911600,44,0,1,0,0,1,0,0,0,0,1
95911601,44,0,1,0,0,1,0,0,0,0,1
95911602,44,0,1,0,0,1,0,0,0,0,1
95911603,44,0,1,0,0,1,0,0,0,0,1
95911604,44,0,1,0,0,1,0,0,0,0,1
95911605,44,0,1,0,0,1,0,0,0,0,1
95911606,44,0,1,0,0,1,0,0,0,0,1
95911607,44,0,1,0,0,1,0,0,0,0,1
95911608,44,0,1,0,0,1,0,0,0,0,1
95911609,44,0,1,0,0,1,0,0,0,0,1
95911610,44,0,1,0,0,1,0,0,0,0,1
95911611,44,0,1,0,0,1,0,0,0,0,1
95911612,44,0,1,0,0,1,0,0,0,0,1
95911613,44,0,1,0,0,1,0,0,0,0,1
95911614,44,0,1,0,0,1,0,0,0,0,1
95911615,44,0,1,0,0,1,0,0,0,0,1
95911616,44,0,1,0,0,1,0,0,0,0,1
95911617,44,0,1,0,0,1,0,0,0,0,1
95911618,44,0,1,0,0,1,0,0,0,0,1
95911619,44,0,1,0,0,1,0,0,0,0,1
95911620,44,0,1,0,0,1,0,0,0,0,1
95911621,44,0,1,0,0,1,0,0,0,0,1
95911622,44,0,1,0,0,1,0,0,0,0,1
95911623,44,0,1,0,0,1,0,0,0,0,1
95911624,44,0,1,0,0,1,0,0,0,0,1
95911625,44,0,1,0,0,1,0,0,0,0,1
95911626,44,0,1,0,0,1,0,0,0,0,1
95911627,44,0,1,0,0,1,0,0,0,0,1
95911628,44,0,1,0,0,1,0,0,0,0,1
95911629,44,0,1,0,0,1,0,0,0,0,1
95911630,44,0,1,0,0,1,0,0,0,0,1
95911631,44,0,1,0,0,1,0,0,0,0,1
95911632,44,0,1,0,0,1,0,0,0,0,1
95911633,44,0,1,0,0,1,0,0,0,0,1
95911634,44,0,1,0,0,1,0,0,0,0,1
95911635,44,0,1,0,0,1,0,0,0,0,1
95911636,44,0,1,0,0,1,0,0,0,0,1
95911637,44,0,1,0,0,1,0,0,0,0,1
95911638,44,0,1,0,0,1,0,0,0,0,1
95911639,44,0,1,0,0,1,0,0,0,0,1
95911640,44,0,1,0,0,1,0,0,0,0,1
95911641,44,0,1,0,0,1,0,0,0,0,1
95911642,44,0,1,0,0,1,0,0,0,0,1
95911643,44,0,1,0,0,1,0,0,0,0,1
95911644,44,0,1,0,0,1,0,0,0,0,1
95911645,44,0,1,0,0,1,0,0,0,0,1
95911646,44,0,1,0,0,1,0,0,0,0,1
95911647,44,0,1,0,0,1,0,0,0,0,1
95911648,44,0,1,0,0,1,0,0,0,0,1
95911649,44,0,1,0,0,1,0,0,0,0,1
95911650,44,0,1,0,0,1,0,0,0,0,1
95911651,44,0,1,0,0,1,0,0,0,0,1
95911652,44,0,1,0,0,1,0,0,0,0,1
95911653,44,0,1,0,0,1,0,0,0,0,1
95911654,44,0,1,0,0,1,0,0,0,0,1
95911655,44,0,1,0,0,1,0,0,0,0,1
95911656,44,0,1,0,0,1,0,0,0,0,1
95911657,44,0,1,0,0,1,0,0,0,0,1
95911658,44,0,1,0,0,1,0,0,0,0,1
95911659,44,0,1,0,0,1,0,0,0,0,1
95911660,44,0,1,0,0,1,0,0,0,0,1
95911661,44,0,1,0,0,1,0,0,0,0,1
95911662,44,0,1,0,0,1,0,0,0,0,1
95911663,44,0,1,0,0,1,0,0,0,0,1
95911664,44,0,1,0,0,1,0,0,0,0,1
95911665,44,0,1,0,0,1,0,0,0,0,1
95911666,44,0,1,0,0,1,0,0,0,0,1
95911667,44,0,1,0,0,1,0,0,0,0,1
95914367,75,0,1,0,0,0,0,0,1,0,1
95914367,74,1,2,0,0,0,0,0,1,0,1
95920947,63,0,2,1,0,0,0,0,1,0,2
95920947,67,1,1,0,0,0,0,0,1,0,1
95920948,63,0,2,1,0,0,0,0,1,0,2
95920948,67,1,1,0,0,0,0,0,1,0,1
95920949,63,0,2,1,0,0,0,0,1,0,2
95920949,67,1,1,0,0,0,0,0,1,0,1
95920950,63,0,2,1,0,0,0,0,1,0,2
95920950,67,1,1,0,0,0,0,0,1,0,1
95920951,63,0,2,1,0,0,0,0,1,0,2
