g_id,h_id,TEN,ST,PUMA10
444,95603551,2.0,37,800
444,95603552,2.0,37,800
444,95603553,2.0,37,800
444,95603554,2.0,37,800
444,95603555,2.0,37,800
444,95603556,2.0,37,800
444,95603557,2.0,37,800
444,95603558,2.0,37,800
444,95603559,2.0,37,800
444,95612800,1.0,37,800
444,95612801,1.0,37,800
444,95612802,1.0,37,800
444,95612803,1.0,37,800
444,95612804,1.0,37,800
444,95612805,1.0,37,800
444,95612806,1.0,37,800
444,95612807,1.0,37,800
444,95612808,1.0,37,800
444,95612809,1.0,37,800
444,95612810,1.0,37,800
444,95612811,1.0,37,800
444,95612812,1.0,37,800
444,95612813,1.0,37,800
444,95612814,1.0,37,800
444,95616967,,37,800
444,95616968,,37,800
444,95616969,,37,800
444,95616970,,37,800
444,95616971,,37,800
444,95616972,,37,800
444,95616973,,37,800
444,95616974,,37,800
444,95616975,,37,800
444,95616976,,37,800
444,95616977,,37,800
444,95616978,,37,800
444,95616979,,37,800
444,95616980,,37,800
444,95616981,,37,800
444,95616982,,37,800
444,95616983,,37,800
444,95616984,,37,800
444,95616985,,37,800
444,95616986,,37,800
444,95616987,,37,800
444,95616988,,37,800
444,95616989,,37,800
444,95616990,,37,800
444,95616991,,37,800
444,95616992,,37,800
444,95616993,,37,800
444,95616994,,37,800
444,95616995,,37,800
444,95616996,,37,800
444,95616997,,37,800
444,95616998,,37,800
444,95616999,,37,800
444,95617000,,37,800
444,95617001,,37,800
444,95617002,,37,800
444,95617003,,37,800
444,95617004,,37,800
444,95617005,,37,800
444,95617006,,37,800
444,95617007,,37,800
444,95617008,,37,800
444,95617009,,37,800
444,95617010,,37,800
444,95617011,,37,800
444,95617012,,37,800
444,95617013,,37,800
444,95617014,,37,800
444,95617015,,37,800
444,95617016,,37,800
444,95617017,,37,800
444,95617018,,37,800
444,95617610,,37,800
444,95617611,,37,800
444,95617612,,37,800
444,95617613,,37,800
444,95617614,,37,800
444,95617615,,37,800
444,95617616,,37,800
444,95617617,,37,800
444,95617618,,37,800
444,95617619,,37,800
444,95617620,,37,800
444,95617621,,37,800
444,95617622,,37,800
444,95617623,,37,800
444,95617624,,37,800
444,95617625,,37,800
444,95617626,,37,800
444,95617627,,37,800
444,95617628,,37,800
444,95617629,,37,800
444,95617630,,37,800
444,95618514,2.0,37,800
444,95618515,2.0,37,800
444,95618516,2.0,37,800
444,95618517,2.0,37,800
444,95618518,2.0,37,800
444,95618519,2.0,37,800
444,95618520,2.0,37,800
444,95618521,2.0,37,800
444,95618522,2.0,37,800
444,95618523,2.0,37,800
444,95618524,2.0,37,800
444,95618525,2.0,37,800
444,95618526,2.0,37,800
444,95618527,2.0,37,800
444,95618528,2.0,37,800
444,95618529,2.0,37,800
444,95618530,2.0,37,800
444,95618531,2.0,37,800
444,95618532,2.0,37,800
444,95618533,2.0,37,800
444,95618534,2.0,37,800
444,95618535,2.0,37,800
444,95618536,2.0,37,800
444,95618537,2.0,37,800
444,95618538,2.0,37,800
444,95618539,2.0,37,800
444,95618540,2.0,37,800
444,95618541,2.0,37,800
444,95618542,2.0,37,800
444,95618543,2.0,37,800
444,95618544,2.0,37,800
444,95618545,2.0,37,800
444,95618546,2.0,37,800
444,95618547,2.0,37,800
444,95618548,2.0,37,800
444,95618549,2.0,37,800
444,95618550,2.0,37,800
444,95618551,2.0,37,800
444,95618552,2.0,37,800
444,95618553,2.0,37,800
444,95618554,2.0,37,800
444,95618555,2.0,37,800
444,95621040,2.0,37,800
444,95621041,2.0,37,800
444,95621042,2.0,37,800
444,95621043,2.0,37,800
444,95621044,2.0,37,800
444,95621045,2.0,37,800
444,95621046,2.0,37,800
444,95621047,2.0,37,800
444,95621048,2.0,37,800
444,95621049,2.0,37,800
444,95621050,2.0,37,800
444,95621051,2.0,37,800
444,95621052,2.0,37,800
444,95621053,2.0,37,800
444,95621054,2.0,37,800
444,95621055,2.0,37,800
444,95621056,2.0,37,800
444,95621057,2.0,37,800
444,95621058,2.0,37,800
444,95621059,2.0,37,800
444,95621060,2.0,37,800
444,95621061,2.0,37,800
444,95621062,2.0,37,800
444,95621063,2.0,37,800
444,95621064,2.0,37,800
444,95621065,2.0,37,800
444,95621066,2.0,37,800
444,95621067,2.0,37,800
444,95621068,2.0,37,800
444,95625079,,37,800
444,95626771,4.0,37,800
444,95626772,4.0,37,800
444,95626773,4.0,37,800
444,95628413,,37,800
444,95628414,,37,800
444,95628415,,37,800
444,95628416,,37,800
444,95628417,,37,800
444,95628418,,37,800
444,95639391,2.0,37,800
444,95639392,2.0,37,800
444,95639393,2.0,37,800
444,95639394,2.0,37,800
444,95639832,,37,800
444,95639833,,37,800
444,95639834,,37,800
444,95639835,,37,800
444,95639836,,37,800
444,95639837,,37,800
444,95639838,,37,800
444,95639839,,37,800
444,95639840,,37,800
444,95639841,,37,800
444,95639842,,37,800
444,95639843,,37,800
444,95639844,,37,800
444,95639845,,37,800
444,95639846,,37,800
444,95639847,,37,800
444,95639848,,37,800
444,95639849,,37,800
444,95639850,,37,800
444,95639851,,37,800
444,95639852,,37,800
444,95639853,,37,800
444,95639854,,37,800
444,95639855,,37,800
444,95639856,,37,800
444,95639857,,37,800
444,95639858,,37,800
444,95640784,1.0,37,800
444,95640785,1.0,37,800
444,95640786,1.0,37,800
444,95640787,1.0,37,800
444,95640788,1.0,37,800
444,95640789,1.0,37,800
444,95641316,1.0,37,800
444,95641317,1.0,37,800
444,95641318,1.0,37,800
444,95641319,1.0,37,800
444,95641320,1.0,37,800
444,95641321,1.0,37,800
444,95641322,1.0,37,800
444,95641323,1.0,37,800
444,95641324,1.0,37,800
444,95641325,1.0,37,800
444,95641326,1.0,37,800
444,95641327,1.0,37,800
444,95641328,1.0,37,800
444,95641329,1.0,37,800
444,95641330,1.0,37,800
444,95641331,1.0,37,800
444,95641332,1.0,37,800
444,95641333,1.0,37,800
444,95641334,1.0,37,800
444,95641335,1.0,37,800
444,95641336,1.0,37,800
444,95641337,1.0,37,800
444,95641338,1.0,37,800
444,95641339,1.0,37,800
444,95641340,1.0,37,800
444,95641341,1.0,37,800
444,95641342,1.0,37,800
444,95641343,1.0,37,800
444,95641344,1.0,37,800
444,95641345,1.0,37,800
444,95641346,1.0,37,800
444,95641347,1.0,37,800
444,95641348,1.0,37,800
444,95641349,1.0,37,800
444,95641350,1.0,37,800
444,95641351,1.0,37,800
444,95641352,1.0,37,800
444,95641353,1.0,37,800
444,95641354,1.0,37,800
444,95641355,1.0,37,800
444,95641356,1.0,37,800
444,95641357,1.0,37,800
444,95641358,1.0,37,800
444,95641359,1.0,37,800
444,95641360,1.0,37,800
444,95641361,1.0,37,800
444,95641362,1.0,37,800
444,95641363,1.0,37,800
444,95641364,1.0,37,800
444,95641365,1.0,37,800
444,95641366,1.0,37,800
444,95641367,1.0,37,800
444,95641368,1.0,37,800
444,95641369,1.0,37,800
444,95641370,1.0,37,800
444,95641371,1.0,37,800
444,95641372,1.0,37,800
444,95641373,1.0,37,800
444,95641374,1.0,37,800
444,95641375,1.0,37,800
444,95641376,1.0,37,800
444,95641377,1.0,37,800
444,95641378,1.0,37,800
444,95641379,1.0,37,800
444,95641380,1.0,37,800
444,95641381,1.0,37,800
444,95641382,1.0,37,800
444,95641383,1.0,37,800
444,95641384,1.0,37,800
444,95641385,1.0,37,800
444,95641386,1.0,37,800
444,95641387,1.0,37,800
444,95641388,1.0,37,800
444,95641389,1.0,37,800
444,95641390,1.0,37,800
444,95641391,1.0,37,800
444,95641392,1.0,37,800
444,95641393,1.0,37,800
444,95641394,1.0,37,800
444,95641395,1.0,37,800
444,95641396,1.0,37,800
444,95641397,1.0,37,800
444,95641398,1.0,37,800
444,95641399,1.0,37,800
444,95641400,1.0,37,800
444,95641401,1.0,37,800
444,95641402,1.0,37,800
444,95641403,1.0,37,800
444,95641404,1.0,37,800
444,95641405,1.0,37,800
444,95641406,1.0,37,800
444,95641407,1.0,37,800
444,95641408,1.0,37,800
444,95641409,1.0,37,800
444,95641410,1.0,37,800
444,95641411,1.0,37,800
444,95641412,1.0,37,800
444,95641413,1.0,37,800
444,95641414,1.0,37,800
444,95641415,1.0,37,800
444,95641416,1.0,37,800
444,95641417,1.0,37,800
444,95641418,1.0,37,800
444,95641419,1.0,37,800
444,95641420,1.0,37,800
444,95641421,1.0,37,800
444,95641422,1.0,37,800
444,95641423,1.0,37,800
444,95641424,1.0,37,800
444,95641425,1.0,37,800
444,95641426,1.0,37,800
444,95641427,1.0,37,800
444,95641428,1.0,37,800
444,95641429,1.0,37,800
444,95641430,1.0,37,800
444,95641431,1.0,37,800
444,95641432,1.0,37,800
444,95641433,1.0,37,800
444,95641434,1.0,37,800
444,95641435,1.0,37,800
444,95641436,1.0,37,800
444,95641437,1.0,37,800
444,95641438,1.0,37,800
444,95645368,,37,800
444,95645369,,37,800
444,95645370,,37,800
444,95645371,,37,800
444,95645372,,37,800
444,95645373,,37,800
444,95645374,,37,800
444,95645375,,37,800
444,95645376,,37,800
444,95645377,,37,800
444,95645378,,37,800
444,95645379,,37,800
444,95645380,,37,800
444,95645381,,37,800
444,95645382,,37,800
444,95645383,,37,800
444,95645384,,37,800
444,95645385,,37,800
444,95645386,,37,800
444,95645387,,37,800
444,95645388,,37,800
444,95645389,,37,800
444,95645390,,37,800
444,95645391,,37,800
444,95645392,,37,800
444,95645393,,37,800
444,95645394,,37,800
444,95645395,,37,800
444,95645396,,37,800
444,95645397,,37,800
444,95645398,,37,800
444,95645399,,37,800
444,95645400,,37,800
444,95645401,,37,800
444,95645402,,37,800
444,95645403,,37,800
444,95645404,,37,800
444,95645405,,37,800
444,95645406,,37,800
444,95646053,3.0,37,800
444,95646054,3.0,37,800
444,95646055,3.0,37,800
444,95646056,3.0,37,800
444,95646057,3.0,37,800
444,95646058,3.0,37,800
444,95646059,3.0,37,800
444,95646060,3.0,37,800
444,95646061,3.0,37,800
444,95646062,3.0,37,800
444,95646063,3.0,37,800
444,95646064,3.0,37,800
444,95646065,3.0,37,800
444,95646066,3.0,37,800
444,95646067,3.0,37,800
444,95646068,3.0,37,800
444,95646069,3.0,37,800
444,95646070,3.0,37,800
444,95646071,3.0,37,800
444,95646072,3.0,37,800
444,95646073,3.0,37,800
444,95646074,3.0,37,800
444,95646075,3.0,37,800
444,95646076,3.0,37,800
444,95646077,3.0,37,800
444,95646078,3.0,37,800
444,95646079,3.0,37,800
444,95646080,3.0,37,800
444,95646081,3.0,37,800
444,95646082,3.0,37,800
444,95646083,3.0,37,800
444,95646084,3.0,37,800
444,95646085,3.0,37,800
444,95646086,3.0,37,800
444,95646087,3.0,37,800
444,95646088,3.0,37,800
444,95646089,3.0,37,800
444,95646090,3.0,37,800
444,95646091,3.0,37,800
444,95646092,3.0,37,800
444,95646093,3.0,37,800
444,95646094,3.0,37,800
444,95646095,3.0,37,800
444,95646096,3.0,37,800
444,95646097,3.0,37,800
444,95646098,3.0,37,800
444,95646099,3.0,37,800
444,95646100,3.0,37,800
444,95646101,3.0,37,800
444,95646102,3.0,37,800
444,95646103,3.0,37,800
444,95646104,3.0,37,800
444,95646105,3.0,37,800
444,95646106,3.0,37,800
444,95646107,3.0,37,800
444,95646108,3.0,37,800
444,95646109,3.0,37,800
444,95646110,3.0,37,800
444,95646111,3.0,37,800
444,95646112,3.0,37,800
444,95646113,3.0,37,800
444,95646114,3.0,37,800
444,95646115,3.0,37,800
444,95646116,3.0,37,800
444,95646117,3.0,37,800
444,95646118,3.0,37,800
444,95646119,3.0,37,800
444,95646120,3.0,37,800
444,95646121,3.0,37,800
444,95646122,3.0,37,800
444,95646123,3.0,37,800
444,95646124,3.0,37,800
444,95646125,3.0,37,800
444,95646126,3.0,37,800
444,95646127,3.0,37,800
444,95646128,3.0,37,800
444,95646129,3.0,37,800
444,95646130,3.0,37,800
444,95646131,3.0,37,800
444,95646132,3.0,37,800
444,95647611,2.0,37,800
444,95652927,,37,800
444,95652928,,37,800
444,95652929,,37,800
444,95652930,,37,800
444,95652931,,37,800
444,95652932,,37,800
444,95652933,,37,800
444,95652934,,37,800
444,95652935,,37,800
444,95652936,,37,800
444,95652937,,37,800
444,95652938,,37,800
444,95652939,,37,800
444,95652940,,37,800
444,95652941,,37,800
444,95652942,,37,800
444,95652943,,37,800
444,95652944,,37,800
444,95652945,,37,800
444,95652946,,37,800
444,95652947,,37,800
444,95652948,,37,800
444,95652949,,37,800
444,95652950,,37,800
444,95652951,,37,800
444,95652952,,37,800
444,95652953,,37,800
444,95652954,,37,800
444,95652955,,37,800
444,95652956,,37,800
444,95652957,,37,800
444,95652958,,37,800
444,95652959,,37,800
444,95652960,,37,800
444,95652961,,37,800
444,95652962,,37,800
444,95652963,,37,800
444,95652964,,37,800
444,95652965,,37,800
444,95652966,,37,800
444,95652967,,37,800
444,95652968,,37,800
444,95652969,,37,800
444,95652970,,37,800
444,95652971,,37,800
444,95652972,,37,800
444,95652973,,37,800
444,95652974,,37,800
444,95652975,,37,800
444,95652976,,37,800
444,95652977,,37,800
444,95652978,,37,800
444,95653836,,37,800
444,95655574,,37,800
444,95655575,,37,800
444,95655576,,37,800
444,95655577,,37,800
444,95655578,,37,800
444,95655579,,37,800
444,95655580,,37,800
444,95655581,,37,800
444,95655582,,37,800
444,95655583,,37,800
444,95655584,,37,800
444,95655585,,37,800
444,95655586,,37,800
444,95655587,,37,800
444,95655588,,37,800
444,95655589,,37,800
444,95655590,,37,800
444,95655591,,37,800
444,95655592,,37,800
444,95655593,,37,800
444,95655594,,37,800
444,95655595,,37,800
444,95655596,,37,800
444,95655597,,37,800
444,95655598,,37,800
444,95655599,,37,800
444,95655600,,37,800
444,95655601,,37,800
444,95655602,,37,800
444,95655603,,37,800
444,95655604,,37,800
444,95655605,,37,800
444,95655606,,37,800
444,95655607,,37,800
444,95655608,,37,800
444,95655609,,37,800
444,95655610,,37,800
444,95655611,,37,800
444,95655612,,37,800
444,95655613,,37,800
444,95655614,,37,800
444,95655615,,37,800
444,95655616,,37,800
444,95655617,,37,800
444,95655618,,37,800
444,95655619,,37,800
444,95655620,,37,800
444,95655621,,37,800
444,95655622,,37,800
444,95655623,,37,800
444,95655624,,37,800
444,95655625,,37,800
444,95655626,,37,800
444,95655627,,37,800
444,95655628,,37,800
444,95655629,,37,800
444,95655630,,37,800
444,95655631,,37,800
444,95655632,,37,800
444,95655633,,37,800
444,95655634,,37,800
444,95655635,,37,800
444,95655636,,37,800
444,95655637,,37,800
444,95655638,,37,800
444,95655639,,37,800
444,95655640,,37,800
444,95655641,,37,800
444,95655642,,37,800
444,95655643,,37,800
444,95655644,,37,800
444,95655645,,37,800
444,95655646,,37,800
444,95655647,,37,800
444,95655648,,37,800
444,95655649,,37,800
444,95655650,,37,800
444,95655651,,37,800
444,95655652,,37,800
444,95655653,,37,800
444,95655654,,37,800
444,95655655,,37,800
444,95655656,,37,800
444,95655657,,37,800
444,95655658,,37,800
444,95655659,,37,800
444,95655660,,37,800
444,95655661,,37,800
444,95655662,,37,800
444,95655663,,37,800
444,95655664,,37,800
444,95655665,,37,800
444,95655666,,37,800
444,95655667,,37,800
444,95655668,,37,800
444,95655669,,37,800
444,95655670,,37,800
444,95655671,,37,800
444,95655672,,37,800
444,95655673,,37,800
444,95655674,,37,800
444,95655675,,37,800
444,95655676,,37,800
444,95655677,,37,800
444,95655678,,37,800
444,95655679,,37,800
444,95655680,,37,800
444,95655681,,37,800
444,95655682,,37,800
444,95655683,,37,800
444,95655684,,37,800
444,95655685,,37,800
444,95655686,,37,800
444,95655687,,37,800
444,95655688,,37,800
444,95655689,,37,800
444,95655690,,37,800
444,95655691,,37,800
444,95655692,,37,800
444,95655693,,37,800
444,95655694,,37,800
444,95655695,,37,800
444,95655696,,37,800
444,95655697,,37,800
444,95655698,,37,800
444,95655699,,37,800
444,95655700,,37,800
444,95655701,,37,800
444,95655702,,37,800
444,95655703,,37,800
444,95655704,,37,800
444,95655705,,37,800
444,95655706,,37,800
444,95655707,,37,800
444,95655708,,37,800
444,95655709,,37,800
444,95655710,,37,800
444,95655711,,37,800
444,95655712,,37,800
444,95655713,,37,800
444,95655714,,37,800
444,95655715,,37,800
444,95655716,,37,800
444,95655717,,37,800
444,95655718,,37,800
444,95655719,,37,800
444,95655720,,37,800
444,95655721,,37,800
444,95655722,,37,800
444,95655723,,37,800
444,95655724,,37,800
444,95655725,,37,800
444,95655726,,37,800
444,95655727,,37,800
444,95655728,,37,800
444,95655729,,37,800
444,95655730,,37,800
444,95655731,,37,800
444,95655732,,37,800
444,95655733,,37,800
444,95655734,,37,800
444,95655735,,37,800
444,95655736,,37,800
444,95655737,,37,800
444,95655738,,37,800
444,95655739,,37,800
444,95655740,,37,800
444,95655741,,37,800
444,95655742,,37,800
444,95655743,,37,800
444,95655744,,37,800
444,95655745,,37,800
444,95655746,,37,800
444,95655747,,37,800
444,95655748,,37,800
444,95655749,,37,800
444,95655750,,37,800
444,95655751,,37,800
444,95655752,,37,800
444,95655753,,37,800
444,95655754,,37,800
444,95655755,,37,800
444,95655756,,37,800
444,95655757,,37,800
444,95655758,,37,800
444,95655759,,37,800
444,95655760,,37,800
444,95655761,,37,800
444,95655762,,37,800
444,95655763,,37,800
444,95655764,,37,800
444,95655765,,37,800
444,95655766,,37,800
444,95655767,,37,800
444,95655768,,37,800
444,95655769,,37,800
444,95655770,,37,800
444,95655771,,37,800
444,95655772,,37,800
444,95655773,,37,800
444,95655774,,37,800
444,95655775,,37,800
444,95655776,,37,800
444,95655777,,37,800
444,95655778,,37,800
444,95655779,,37,800
444,95655780,,37,800
444,95655781,,37,800
444,95655782,,37,800
444,95655783,,37,800
444,95655784,,37,800
444,95655785,,37,800
444,95655786,,37,800
444,95655787,,37,800
444,95655788,,37,800
444,95655789,,37,800
444,95655790,,37,800
444,95655791,,37,800
444,95655792,,37,800
444,95655793,,37,800
444,95655794,,37,800
444,95655795,,37,800
444,95655796,,37,800
444,95655797,,37,800
444,95655798,,37,800
444,95655799,,37,800
444,95655800,,37,800
444,95655801,,37,800
444,95655802,,37,800
444,95655803,,37,800
444,95655804,,37,800
444,95655805,,37,800
444,95655806,,37,800
444,95655807,,37,800
444,95655808,,37,800
444,95655809,,37,800
444,95655810,,37,800
444,95656723,2.0,37,800
444,95656724,2.0,37,800
444,95656725,2.0,37,800
444,95656726,2.0,37,800
444,95656727,2.0,37,800
444,95656728,2.0,37,800
444,95656729,2.0,37,800
444,95656730,2.0,37,800
444,95656731,2.0,37,800
444,95656732,2.0,37,800
444,95656819,,37,800
444,95656820,,37,800
444,95656821,,37,800
444,95656822,,37,800
444,95656823,,37,800
444,95656824,,37,800
444,95656825,,37,800
444,95656826,,37,800
444,95656827,,37,800
444,95656828,,37,800
444,95656829,,37,800
444,95656830,,37,800
444,95656831,,37,800
444,95656832,,37,800
444,95656833,,37,800
444,95656834,,37,800
444,95656835,,37,800
444,95656836,,37,800
444,95656837,,37,800
444,95656838,,37,800
444,95656839,,37,800
444,95656840,,37,800
444,95656841,,37,800
444,95656842,,37,800
444,95656843,,37,800
444,95656844,,37,800
444,95656845,,37,800
444,95656846,,37,800
444,95656847,,37,800
444,95656848,,37,800
444,95656849,,37,800
444,95656850,,37,800
444,95656851,,37,800
444,95656852,,37,800
444,95656853,,37,800
444,95656854,,37,800
444,95656855,,37,800
444,95656856,,37,800
444,95656857,,37,800
444,95656858,,37,800
444,95656859,,37,800
444,95656860,,37,800
444,95656861,,37,800
444,95656862,,37,800
444,95656863,,37,800
444,95656864,,37,800
444,95656865,,37,800
444,95656866,,37,800
444,95656867,,37,800
444,95656868,,37,800
444,95656869,,37,800
444,95656870,,37,800
444,95656871,,37,800
444,95656872,,37,800
444,95656873,,37,800
444,95656874,,37,800
444,95656875,,37,800
444,95656876,,37,800
444,95656877,,37,800
444,95656878,,37,800
444,95656879,,37,800
444,95656880,,37,800
444,95656881,,37,800
444,95656882,,37,800
444,95656883,,37,800
444,95656884,,37,800
444,95656885,,37,800
444,95656886,,37,800
444,95656887,,37,800
444,95656888,,37,800
444,95656889,,37,800
444,95656890,,37,800
444,95656891,,37,800
444,95656892,,37,800
444,95656893,,37,800
444,95656894,,37,800
444,95656895,,37,800
444,95656896,,37,800
444,95656897,,37,800
444,95656898,,37,800
444,95656899,,37,800
444,95656900,,37,800
444,95657326,1.0,37,800
444,95658071,,37,800
444,95658072,,37,800
444,95658073,,37,800
444,95658074,,37,800
444,95658075,,37,800
444,95658076,,37,800
444,95658077,,37,800
444,95658078,,37,800
444,95658079,,37,800
444,95658080,,37,800
444,95658081,,37,800
444,95658082,,37,800
444,95658083,,37,800
444,95658084,,37,800
444,95658085,,37,800
444,95658086,,37,800
444,95658087,,37,800
444,95658088,,37,800
444,95658089,,37,800
444,95658090,,37,800
444,95658091,,37,800
444,95658092,,37,800
444,95663531,1.0,37,800
444,95663532,1.0,37,800
444,95663533,1.0,37,800
444,95663534,1.0,37,800
444,95663535,1.0,37,800
444,95663536,1.0,37,800
444,95663537,1.0,37,800
444,95663538,1.0,37,800
444,95663539,1.0,37,800
444,95663540,1.0,37,800
444,95663541,1.0,37,800
444,95663542,1.0,37,800
444,95663543,1.0,37,800
444,95663544,1.0,37,800
444,95663545,1.0,37,800
444,95663546,1.0,37,800
444,95663547,1.0,37,800
444,95663548,1.0,37,800
444,95663549,1.0,37,800
444,95663550,1.0,37,800
444,95663551,1.0,37,800
444,95663552,1.0,37,800
444,95663553,1.0,37,800
444,95663554,1.0,37,800
444,95663555,1.0,37,800
444,95663556,1.0,37,800
444,95663557,1.0,37,800
444,95663558,1.0,37,800
444,95663559,1.0,37,800
444,95663560,1.0,37,800
444,95663561,1.0,37,800
444,95663562,1.0,37,800
444,95663563,1.0,37,800
444,95663564,1.0,37,800
444,95663565,1.0,37,800
444,95663566,1.0,37,800
444,95663567,1.0,37,800
444,95663568,1.0,37,800
444,95663569,1.0,37,800
444,95663570,1.0,37,800
444,95663571,1.0,37,800
444,95663572,1.0,37,800
444,95663573,1.0,37,800
444,95663574,1.0,37,800
444,95663575,1.0,37,800
444,95663576,1.0,37,800
444,95663577,1.0,37,800
444,95663578,1.0,37,800
444,95663579,1.0,37,800
444,95663580,1.0,37,800
444,95663581,1.0,37,800
444,95663582,1.0,37,800
444,95663583,1.0,37,800
444,95663584,1.0,37,800
444,95663585,1.0,37,800
444,95663586,1.0,37,800
444,95663587,1.0,37,800
444,95663588,1.0,37,800
444,95663589,1.0,37,800
444,95663590,1.0,37,800
444,95663591,1.0,37,800
444,95663592,1.0,37,800
444,95663593,1.0,37,800
444,95663594,1.0,37,800
444,95663595,1.0,37,800
444,95663596,1.0,37,800
444,95665472,1.0,37,800
444,95665473,1.0,37,800
444,95665474,1.0,37,800
444,95665475,1.0,37,800
444,95666294,1.0,37,800
444,95666295,1.0,37,800
444,95666296,1.0,37,800
444,95666297,1.0,37,800
444,95666298,1.0,37,800
444,95666299,1.0,37,800
444,95666300,1.0,37,800
444,95666301,1.0,37,800
444,95666302,1.0,37,800
444,95666303,1.0,37,800
444,95666304,1.0,37,800
444,95666305,1.0,37,800
444,95666306,1.0,37,800
444,95666307,1.0,37,800
444,95666308,1.0,37,800
444,95666309,1.0,37,800
444,95666310,1.0,37,800
444,95666311,1.0,37,800
444,95666312,1.0,37,800
444,95666313,1.0,37,800
444,95666314,1.0,37,800
444,95666315,1.0,37,800
444,95666316,1.0,37,800
444,95666317,1.0,37,800
444,95666318,1.0,37,800
444,95666319,1.0,37,800
444,95666320,1.0,37,800
444,95666321,1.0,37,800
444,95666322,1.0,37,800
444,95666323,1.0,37,800
444,95666324,1.0,37,800
444,95666325,1.0,37,800
444,95666326,1.0,37,800
444,95666327,1.0,37,800
444,95666328,1.0,37,800
444,95666329,1.0,37,800
444,95666330,1.0,37,800
444,95666331,1.0,37,800
444,95666332,1.0,37,800
444,95666333,1.0,37,800
444,95666334,1.0,37,800
444,95666335,1.0,37,800
444,95666336,1.0,37,800
444,95666337,1.0,37,800
444,95666338,1.0,37,800
444,95666339,1.0,37,800
444,95666340,1.0,37,800
444,95666341,1.0,37,800
444,95666342,1.0,37,800
444,95666343,1.0,37,800
444,95666344,1.0,37,800
444,95666345,1.0,37,800
444,95666346,1.0,37,800
444,95666347,1.0,37,800
444,95666348,1.0,37,800
444,95666349,1.0,37,800
444,95666350,1.0,37,800
444,95666351,1.0,37,800
444,95666352,1.0,37,800
444,95666353,1.0,37,800
444,95666354,1.0,37,800
444,95666355,1.0,37,800
444,95666356,1.0,37,800
444,95666357,1.0,37,800
444,95666358,1.0,37,800
444,95666359,1.0,37,800
444,95666360,1.0,37,800
444,95666361,1.0,37,800
444,95666362,1.0,37,800
444,95666363,1.0,37,800
444,95666364,1.0,37,800
444,95666365,1.0,37,800
444,95666366,1.0,37,800
444,95666367,1.0,37,800
444,95666368,1.0,37,800
444,95666369,1.0,37,800
444,95666370,1.0,37,800
444,95666371,1.0,37,800
444,95666372,1.0,37,800
444,95666373,1.0,37,800
444,95666374,1.0,37,800
444,95666375,1.0,37,800
444,95666376,1.0,37,800
444,95666377,1.0,37,800
444,95666378,1.0,37,800
444,95666379,1.0,37,800
444,95666380,1.0,37,800
444,95666381,1.0,37,800
444,95666382,1.0,37,800
444,95666383,1.0,37,800
444,95666384,1.0,37,800
444,95666385,1.0,37,800
444,95666386,1.0,37,800
444,95666387,1.0,37,800
444,95666388,1.0,37,800
444,95666389,1.0,37,800
444,95666390,1.0,37,800
444,95666391,1.0,37,800
444,95666392,1.0,37,800
444,95666393,1.0,37,800
444,95666394,1.0,37,800
444,95666395,1.0,37,800
444,95666396,1.0,37,800
444,95666397,1.0,37,800
444,95666398,1.0,37,800
444,95666539,1.0,37,800
444,95666540,1.0,37,800
444,95666541,1.0,37,800
444,95669335,1.0,37,800
444,95669336,1.0,37,800
444,95669337,1.0,37,800
444,95669338,1.0,37,800
444,95669339,1.0,37,800
444,95669340,1.0,37,800
444,95669341,1.0,37,800
444,95669342,1.0,37,800
444,95669343,1.0,37,800
444,95669344,1.0,37,800
444,95669345,1.0,37,800
444,95669346,1.0,37,800
444,95669347,1.0,37,800
444,95669348,1.0,37,800
444,95669349,1.0,37,800
444,95669350,1.0,37,800
444,95669351,1.0,37,800
444,95669352,1.0,37,800
444,95669353,1.0,37,800
444,95669354,1.0,37,800
444,95669355,1.0,37,800
444,95669356,1.0,37,800
444,95669357,1.0,37,800
444,95669358,1.0,37,800
444,95669359,1.0,37,800
444,95669360,1.0,37,800
444,95669361,1.0,37,800
444,95669362,1.0,37,800
444,95669363,1.0,37,800
444,95669364,1.0,37,800
444,95669980,,37,800
444,95669981,,37,800
444,95669982,,37,800
444,95669983,,37,800
444,95669984,,37,800
444,95669985,,37,800
444,95669986,,37,800
444,95669987,,37,800
444,95669988,,37,800
444,95669989,,37,800
444,95669990,,37,800
444,95669991,,37,800
444,95669992,,37,800
444,95669993,,37,800
444,95669994,,37,800
444,95669995,,37,800
444,95669996,,37,800
444,95669997,,37,800
444,95669998,,37,800
444,95669999,,37,800
444,95670000,,37,800
444,95670001,,37,800
444,95670002,,37,800
444,95670003,,37,800
444,95670004,,37,800
444,95670005,4.0,37,800
444,95670006,4.0,37,800
444,95670007,4.0,37,800
444,95670008,4.0,37,800
444,95670009,4.0,37,800
444,95670010,4.0,37,800
444,95670011,4.0,37,800
444,95670012,4.0,37,800
444,95670013,4.0,37,800
444,95670014,4.0,37,800
444,95670015,4.0,37,800
444,95670016,4.0,37,800
444,95670017,4.0,37,800
444,95670018,4.0,37,800
444,95671072,2.0,37,800
444,95671073,2.0,37,800
444,95671074,2.0,37,800
444,95671075,2.0,37,800
444,95671076,2.0,37,800
444,95671077,2.0,37,800
444,95671078,2.0,37,800
444,95671079,2.0,37,800
444,95671080,2.0,37,800
